type,duration,date,startTime,endTime,nemTime,quality,kwh,perKwh,channelType,channelIdentifier,cost,renewables,spotPerKwh,spikeStatus,tariffInformation,descriptor
Usage,30,2025-01-03,2025-01-03T04:30:01Z,2025-01-03T05:00:00Z,2025-01-03T15:00:00+10:00,billable,0.125,14.12753,general,E1,1.7659,68.35900000000001,-2.25125,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",extremelyLow
Usage,30,2025-01-03,2025-01-03T05:00:01Z,2025-01-03T05:30:00Z,2025-01-03T15:30:00+10:00,billable,0.141,13.25826,general,E1,1.8694,63.571,-3.08038,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",extremelyLow
Usage,30,2025-01-03,2025-01-03T05:30:01Z,2025-01-03T06:00:00Z,2025-01-03T16:00:00+10:00,billable,1.32,13.49541,general,E1,17.8139,61.345000000000006,-2.85418,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",extremelyLow
Usage,30,2025-01-03,2025-01-03T06:00:01Z,2025-01-03T06:30:00Z,2025-01-03T16:30:00+10:00,billable,0.707,14.10011,general,E1,9.9688,55.97800000000001,-2.27741,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",extremelyLow
Usage,30,2025-01-03,2025-01-03T06:30:01Z,2025-01-03T07:00:00Z,2025-01-03T17:00:00+10:00,billable,0.209,21.28698,general,E1,4.449,53.629000000000005,4.57755,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-03,2025-01-03T07:00:01Z,2025-01-03T07:30:00Z,2025-01-03T17:30:00+10:00,billable,0.157,26.5372,general,E1,4.1663,42.622,9.58529,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-03,2025-01-03T07:30:01Z,2025-01-03T08:00:00Z,2025-01-03T18:00:00+10:00,billable,0.213,29.67754,general,E1,6.3213,34.555,12.5806,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-03,2025-01-03T08:00:01Z,2025-01-03T08:30:00Z,2025-01-03T18:30:00+10:00,billable,0.283,35.01877,general,E1,9.9103,22.275,17.67515,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-03,2025-01-03T08:30:01Z,2025-01-03T09:00:00Z,2025-01-03T19:00:00+10:00,billable,0.232,39.7166,general,E1,9.2143,12.514,22.15602,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-03,2025-01-03T09:00:01Z,2025-01-03T09:30:00Z,2025-01-03T19:30:00+10:00,billable,0.2,41.50212,general,E1,8.3004,9.067,23.85908,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",neutral
Usage,30,2025-01-03,2025-01-03T09:30:01Z,2025-01-03T10:00:00Z,2025-01-03T20:00:00+10:00,billable,0.233,34.10451,general,E1,7.9464,10.603,16.80312,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-03,2025-01-03T10:00:01Z,2025-01-03T10:30:00Z,2025-01-03T20:30:00+10:00,billable,0.428,32.36048,general,E1,13.8503,12.998999999999999,15.13963,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",low
Usage,30,2025-01-03,2025-01-03T10:30:01Z,2025-01-03T11:00:00Z,2025-01-03T21:00:00+10:00,billable,0.455,31.26268,general,E1,14.2245,13.932,14.09253,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T11:00:01Z,2025-01-03T11:30:00Z,2025-01-03T21:30:00+10:00,billable,0.228,30.78986,general,E1,7.0201,13.905999999999999,13.64155,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T11:30:01Z,2025-01-03T12:00:00Z,2025-01-03T22:00:00+10:00,billable,0.177,28.31979,general,E1,5.0126,13.847999999999999,11.28556,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T12:00:01Z,2025-01-03T12:30:00Z,2025-01-03T22:30:00+10:00,billable,0.177,29.23737,general,E1,5.175,14.177000000000001,12.16076,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T12:30:01Z,2025-01-03T13:00:00Z,2025-01-03T23:00:00+10:00,billable,0.171,29.98267,general,E1,5.127,14.133999999999999,12.87164,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T13:00:01Z,2025-01-03T13:30:00Z,2025-01-03T23:30:00+10:00,billable,0.176,28.54215,general,E1,5.0234,13.769,11.49765,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-03,2025-01-03T13:30:01Z,2025-01-03T14:00:00Z,2025-01-04T00:00:00+10:00,billable,0.179,26.7401,general,E1,4.7865,13.63,9.77882,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T14:00:01Z,2025-01-03T14:30:00Z,2025-01-04T00:30:00+10:00,billable,0.226,27.37309,general,E1,6.1863,13.266,10.38258,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T14:30:01Z,2025-01-03T15:00:00Z,2025-01-04T01:00:00+10:00,billable,0.2,27.06227,general,E1,5.4125,13.122,10.08611,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T15:00:01Z,2025-01-03T15:30:00Z,2025-01-04T01:30:00+10:00,billable,0.17,26.65767,general,E1,4.5318,13.114999999999998,9.7002,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T15:30:01Z,2025-01-03T16:00:00Z,2025-01-04T02:00:00+10:00,billable,0.171,26.69029,general,E1,4.564,12.318,9.73131,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T16:00:01Z,2025-01-03T16:30:00Z,2025-01-04T02:30:00+10:00,billable,0.17,26.52874,general,E1,4.5099,11.831,9.57722,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T16:30:01Z,2025-01-03T17:00:00Z,2025-01-04T03:00:00+10:00,billable,0.173,26.89041,general,E1,4.652,11.123,9.92219,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T17:00:01Z,2025-01-03T17:30:00Z,2025-01-04T03:30:00+10:00,billable,0.176,26.92718,general,E1,4.7392,10.367999999999999,9.95726,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T17:30:01Z,2025-01-03T18:00:00Z,2025-01-04T04:00:00+10:00,billable,0.174,26.73188,general,E1,4.6513,9.669,9.77098,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T18:00:01Z,2025-01-03T18:30:00Z,2025-01-04T04:30:00+10:00,billable,0.167,28.04996,general,E1,4.6843,8.882,11.02819,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T18:30:01Z,2025-01-03T19:00:00Z,2025-01-04T05:00:00+10:00,billable,0.166,27.34717,general,E1,4.5396,9.158,10.35785,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T19:00:01Z,2025-01-03T19:30:00Z,2025-01-04T05:30:00+10:00,billable,0.167,26.81099,general,E1,4.4774,10.906,9.84644,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T19:30:01Z,2025-01-03T20:00:00Z,2025-01-04T06:00:00+10:00,billable,0.127,22.4807,general,E1,2.855,21.757,5.71614,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-03T20:00:01Z,2025-01-03T20:30:00Z,2025-01-04T06:30:00+10:00,billable,0.175,15.14257,general,E1,2.65,40.225,-1.28309,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T20:30:01Z,2025-01-03T21:00:00Z,2025-01-04T07:00:00+10:00,billable,0.105,12.94602,general,E1,1.3593,54.691,-3.3782,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T21:00:01Z,2025-01-03T21:30:00Z,2025-01-04T07:30:00+10:00,billable,0.126,13.67903,general,E1,1.7236,64.372,-2.67904,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T21:30:01Z,2025-01-03T22:00:00Z,2025-01-04T08:00:00+10:00,billable,0.101,13.41258,general,E1,1.3547,68.89800000000001,-2.93319,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T22:00:01Z,2025-01-03T22:30:00Z,2025-01-04T08:30:00+10:00,billable,0.097,13.14348,general,E1,1.2749,72.815,-3.18986,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T22:30:01Z,2025-01-03T23:00:00Z,2025-01-04T09:00:00+10:00,billable,0.078,12.63064,general,E1,0.9852,76.306,-3.67901,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T23:00:01Z,2025-01-03T23:30:00Z,2025-01-04T09:30:00+10:00,billable,0.146,12.80962,general,E1,1.8702,79.545,-3.5083,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-03T23:30:01Z,2025-01-04T00:00:00Z,2025-01-04T10:00:00+10:00,billable,0.131,12.21298,general,E1,1.5999,80.09100000000001,-4.07738,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-04T00:00:01Z,2025-01-04T00:30:00Z,2025-01-04T10:30:00+10:00,billable,0.198,12.28269,general,E1,2.432,80.612,-4.01089,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-04T00:30:01Z,2025-01-04T01:00:00Z,2025-01-04T11:00:00+10:00,billable,0.216,12.57079,general,E1,2.7153,82.529,-3.7361,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-04T01:00:01Z,2025-01-04T01:30:00Z,2025-01-04T11:30:00+10:00,billable,0.157,12.93137,general,E1,2.0302,83.306,-3.39217,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-04T01:30:01Z,2025-01-04T02:00:00Z,2025-01-04T12:00:00+10:00,billable,0.162,14.40083,general,E1,2.3329,84.894,-1.99058,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-04,2025-01-04T02:00:01Z,2025-01-04T02:30:00Z,2025-01-04T12:30:00+10:00,billable,0.156,18.01024,general,E1,2.8096,86.899,1.45214,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T02:30:01Z,2025-01-04T03:00:00Z,2025-01-04T13:00:00+10:00,billable,0.19,18.74251,general,E1,3.5611,84.519,2.15059,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T03:00:01Z,2025-01-04T03:30:00Z,2025-01-04T13:30:00+10:00,billable,0.211,22.49358,general,E1,4.7461,82.622,5.72842,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T03:30:01Z,2025-01-04T04:00:00Z,2025-01-04T14:00:00+10:00,billable,0.222,19.95225,general,E1,4.4294,78.85600000000001,3.30446,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T04:00:01Z,2025-01-04T04:30:00Z,2025-01-04T14:30:00+10:00,billable,0.196,21.28665,general,E1,4.1722,72.194,4.57723,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T04:30:01Z,2025-01-04T05:00:00Z,2025-01-04T15:00:00+10:00,billable,0.152,18.49093,general,E1,2.8106,65.98,1.91063,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T05:00:01Z,2025-01-04T05:30:00Z,2025-01-04T15:30:00+10:00,billable,0.889,25.31086,general,E1,22.5014,59.961,8.41559,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T05:30:01Z,2025-01-04T06:00:00Z,2025-01-04T16:00:00+10:00,billable,1.191,30.0422,general,E1,35.7803,50.499,12.92842,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T06:00:01Z,2025-01-04T06:30:00Z,2025-01-04T16:30:00+10:00,billable,0.537,26.2483,general,E1,14.0953,42.431000000000004,9.30973,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T06:30:01Z,2025-01-04T07:00:00Z,2025-01-04T17:00:00+10:00,billable,0.488,25.00227,general,E1,12.2011,37.417,8.12125,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T07:00:01Z,2025-01-04T07:30:00Z,2025-01-04T17:30:00+10:00,billable,0.222,24.73937,general,E1,5.4921,33.682,7.87049,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T07:30:01Z,2025-01-04T08:00:00Z,2025-01-04T18:00:00+10:00,billable,0.657,30.17271,general,E1,19.8235,26.365,13.0529,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",veryLow
Usage,30,2025-01-04,2025-01-04T08:00:01Z,2025-01-04T08:30:00Z,2025-01-04T18:30:00+10:00,billable,1.092,33.03116,general,E1,36.07,18.483,15.77934,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-04,2025-01-04T08:30:01Z,2025-01-04T09:00:00Z,2025-01-04T19:00:00+10:00,billable,0.808,33.46013,general,E1,27.0358,12.931000000000001,16.1885,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-04,2025-01-04T09:00:01Z,2025-01-04T09:30:00Z,2025-01-04T19:30:00+10:00,billable,0.752,34.49524,general,E1,25.9404,8.967,17.1758,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-04,2025-01-04T09:30:01Z,2025-01-04T10:00:00Z,2025-01-04T20:00:00+10:00,billable,0.849,33.93683,general,E1,28.8124,9.65,16.64318,none,"{'period': 'peak', 'season': 'summer', 'demandWindow': True}",low
Usage,30,2025-01-04,2025-01-04T10:00:01Z,2025-01-04T10:30:00Z,2025-01-04T20:30:00+10:00,billable,0.824,33.19227,general,E1,27.3504,10.15,15.93301,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",low
Usage,30,2025-01-04,2025-01-04T10:30:01Z,2025-01-04T11:00:00Z,2025-01-04T21:00:00+10:00,billable,1.069,32.56062,general,E1,34.8073,11.301,15.33053,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",low
Usage,30,2025-01-04,2025-01-04T11:00:01Z,2025-01-04T11:30:00Z,2025-01-04T21:30:00+10:00,billable,0.281,31.38309,general,E1,8.8186,11.985,14.20738,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T11:30:01Z,2025-01-04T12:00:00Z,2025-01-04T22:00:00+10:00,billable,0.239,30.69052,general,E1,7.335,11.164,13.5468,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T12:00:01Z,2025-01-04T12:30:00Z,2025-01-04T22:30:00+10:00,billable,0.267,30.56051,general,E1,8.1597,12.421,13.42279,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T12:30:01Z,2025-01-04T13:00:00Z,2025-01-04T23:00:00+10:00,billable,0.317,30.36791,general,E1,9.6266,13.017000000000001,13.23909,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T13:00:01Z,2025-01-04T13:30:00Z,2025-01-04T23:30:00+10:00,billable,0.272,27.06067,general,E1,7.3605,16.109,10.08459,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-04,2025-01-04T13:30:01Z,2025-01-04T14:00:00Z,2025-01-05T00:00:00+10:00,billable,0.315,27.31899,general,E1,8.6055,16.011,10.33098,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T14:00:01Z,2025-01-04T14:30:00Z,2025-01-05T00:30:00+10:00,billable,0.198,26.5791,general,E1,5.2627,16.414,9.62526,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T14:30:01Z,2025-01-04T15:00:00Z,2025-01-05T01:00:00+10:00,billable,0.193,26.64603,general,E1,5.1427,15.534999999999998,9.6891,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T15:00:01Z,2025-01-04T15:30:00Z,2025-01-05T01:30:00+10:00,billable,0.203,26.84317,general,E1,5.4492,12.908,9.87713,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T15:30:01Z,2025-01-04T16:00:00Z,2025-01-05T02:00:00+10:00,billable,0.186,27.66148,general,E1,5.145,10.168000000000001,10.65765,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T16:00:01Z,2025-01-04T16:30:00Z,2025-01-05T02:30:00+10:00,billable,0.197,27.02484,general,E1,5.3239,8.238,10.05041,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T16:30:01Z,2025-01-04T17:00:00Z,2025-01-05T03:00:00+10:00,billable,0.203,27.21942,general,E1,5.5255,6.223,10.236,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T17:00:01Z,2025-01-04T17:30:00Z,2025-01-05T03:30:00+10:00,billable,0.195,27.67984,general,E1,5.3976,4.835,10.67516,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T17:30:01Z,2025-01-04T18:00:00Z,2025-01-05T04:00:00+10:00,billable,0.199,26.52462,general,E1,5.2784,4.163,9.57329,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T18:00:01Z,2025-01-04T18:30:00Z,2025-01-05T04:30:00+10:00,billable,0.196,27.16696,general,E1,5.3247,4.148000000000001,10.18597,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T18:30:01Z,2025-01-04T19:00:00Z,2025-01-05T05:00:00+10:00,billable,0.197,26.59858,general,E1,5.2399,5.048,9.64384,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T19:00:01Z,2025-01-04T19:30:00Z,2025-01-05T05:30:00+10:00,billable,0.261,26.79469,general,E1,6.9934,6.787999999999999,9.83089,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T19:30:01Z,2025-01-04T20:00:00Z,2025-01-05T06:00:00+10:00,billable,0.492,22.24286,general,E1,10.9435,17.25,5.48928,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T20:00:01Z,2025-01-04T20:30:00Z,2025-01-05T06:30:00+10:00,billable,0.874,18.53985,general,E1,16.2038,34.176,1.95729,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T20:30:01Z,2025-01-04T21:00:00Z,2025-01-05T07:00:00+10:00,billable,0.244,21.25345,general,E1,5.1858,46.224,4.54556,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T21:00:01Z,2025-01-04T21:30:00Z,2025-01-05T07:30:00+10:00,billable,0.501,20.38205,general,E1,10.2114,57.793000000000006,3.71441,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T21:30:01Z,2025-01-04T22:00:00Z,2025-01-05T08:00:00+10:00,billable,0.194,19.57738,general,E1,3.798,62.105999999999995,2.9469,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T22:00:01Z,2025-01-04T22:30:00Z,2025-01-05T08:30:00+10:00,billable,0.189,18.39627,general,E1,3.4769,67.216,1.82034,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-04T22:30:01Z,2025-01-04T23:00:00Z,2025-01-05T09:00:00+10:00,billable,0.191,14.62519,general,E1,2.7934,72.296,-1.77658,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-04T23:00:01Z,2025-01-04T23:30:00Z,2025-01-05T09:30:00+10:00,billable,0.365,12.20691,general,E1,4.4555,73.924,-4.08317,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-04T23:30:01Z,2025-01-05T00:00:00Z,2025-01-05T10:00:00+10:00,billable,0.462,11.84963,general,E1,5.4745,76.564,-4.42395,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-05T00:00:01Z,2025-01-05T00:30:00Z,2025-01-05T10:30:00+10:00,billable,0.306,11.77199,general,E1,3.6022,77.823,-4.49801,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-05T00:30:01Z,2025-01-05T01:00:00Z,2025-01-05T11:00:00+10:00,billable,0.49,11.95866,general,E1,5.8597,77.41900000000001,-4.31996,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-05T01:00:01Z,2025-01-05T01:30:00Z,2025-01-05T11:30:00+10:00,billable,0.236,13.02193,general,E1,3.0732,76.452,-3.30579,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",extremelyLow
Usage,30,2025-01-05,2025-01-05T01:30:01Z,2025-01-05T02:00:00Z,2025-01-05T12:00:00+10:00,billable,0.172,16.94511,general,E1,2.9146,77.338,0.4362,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
Usage,30,2025-01-05,2025-01-05T02:00:01Z,2025-01-05T02:30:00Z,2025-01-05T12:30:00+10:00,billable,0.182,22.94541,general,E1,4.1761,75.189,6.15938,none,"{'period': 'offPeak', 'season': 'summer', 'demandWindow': False}",veryLow
