Date,Channel Type,Per kWh,Renewables,Descriptor,Spike Status
2024-11-30,general,34.15765,5.476,low,none
2024-11-30,general,32.36251,5.941,low,none
2024-11-23,controlledLoad,22.72291,10.623000000000001,low,none
2024-11-23,controlledLoad,20.15627,10.041,veryLow,none
2024-11-23,controlledLoad,20.31728,10.306999999999999,veryLow,none
2024-11-23,controlledLoad,22.83152,9.895,low,none
2024-11-23,controlledLoad,23.55879,9.364,low,none
2024-11-23,controlledLoad,18.55659,9.192,veryLow,none
2024-11-23,controlledLoad,17.56635,8.924999999999999,veryLow,none
2024-11-23,controlledLoad,17.53967,8.280999999999999,veryLow,none
2024-11-23,controlledLoad,17.90102,7.568,veryLow,none
2024-11-23,controlledLoad,19.65695,6.813,veryLow,none
2024-11-23,controlledLoad,18.9498,11.318999999999999,veryLow,none
2024-11-23,controlledLoad,10.5142,26.602999999999998,veryLow,none
2024-11-23,controlledLoad,5.80155,42.198,extremelyLow,none
2024-11-23,controlledLoad,4.70187,57.64,extremelyLow,none
2024-11-23,controlledLoad,4.43976,63.908,extremelyLow,none
2024-11-23,controlledLoad,6.37328,67.456,extremelyLow,none
2024-11-23,controlledLoad,11.75416,71.464,veryLow,none
2024-11-23,controlledLoad,10.67189,74.957,veryLow,none
2024-11-23,controlledLoad,6.21388,79.054,extremelyLow,none
2024-11-23,controlledLoad,6.06644,81.027,extremelyLow,none
2024-11-23,controlledLoad,6.24525,82.286,extremelyLow,none
2024-11-23,controlledLoad,5.47565,81.07,extremelyLow,none
2024-11-23,controlledLoad,9.38628,80.293,veryLow,none
2024-11-23,controlledLoad,10.94755,77.767,veryLow,none
2024-11-23,controlledLoad,11.84945,76.02499999999999,veryLow,none
2024-11-23,controlledLoad,11.98899,78.45299999999999,veryLow,none
2024-11-23,controlledLoad,14.33057,76.02799999999999,veryLow,none
2024-11-23,controlledLoad,18.47554,71.187,veryLow,none
2024-11-23,controlledLoad,17.28119,67.868,veryLow,none
2024-11-23,controlledLoad,15.59868,63.007999999999996,veryLow,none
2024-11-23,controlledLoad,17.39526,55.989,veryLow,none
2024-11-23,controlledLoad,21.273,47.778999999999996,low,none
2024-11-23,controlledLoad,16.70763,43.078,veryLow,none
2024-11-23,controlledLoad,20.65038,34.634,low,none
2024-11-23,controlledLoad,21.23109,24.175,low,none
2024-11-23,controlledLoad,31.17411,13.144,neutral,none
2024-11-23,controlledLoad,32.06597,5.634,neutral,none
2024-11-23,controlledLoad,24.78077,4.262,low,none
2024-11-23,controlledLoad,28.64728,4.539,low,none
2024-11-23,controlledLoad,29.77385,5.206,low,none
2024-11-23,controlledLoad,28.89147,5.6160000000000005,low,none
2024-11-23,controlledLoad,28.86075,6.171,low,none
2024-11-23,controlledLoad,31.82954,6.486,neutral,none
2024-11-23,controlledLoad,33.84834,6.825,neutral,none
2024-11-23,controlledLoad,32.79282,7.290000000000001,neutral,none
2024-11-23,controlledLoad,28.12946,6.857,low,none
2024-11-23,controlledLoad,28.73736,6.318,low,none
2024-11-23,controlledLoad,26.9376,6.763,low,none
2024-11-24,controlledLoad,27.79517,6.281000000000001,low,none
2024-11-24,controlledLoad,26.28155,6.43,low,none
2024-11-24,controlledLoad,28.15605,5.991,low,none
2024-11-24,controlledLoad,26.40974,6.237,low,none
2024-11-24,controlledLoad,23.96478,6.644,low,none
2024-11-24,controlledLoad,22.27867,7.406,low,none
2024-11-24,controlledLoad,21.49665,8.248,low,none
2024-11-24,controlledLoad,20.81105,9.139999999999999,low,none
2024-11-24,controlledLoad,20.85281,9.615,low,none
2024-11-24,controlledLoad,20.66368,10.525,low,none
2024-11-24,controlledLoad,19.40161,15.828999999999999,veryLow,none
2024-11-24,controlledLoad,14.20959,28.532000000000004,veryLow,none
2024-11-24,controlledLoad,9.54264,44.080000000000005,veryLow,none
2024-11-24,controlledLoad,4.94274,59.038999999999994,extremelyLow,none
2024-11-24,controlledLoad,9.53135,67.034,veryLow,none
2024-11-24,controlledLoad,9.6092,71.78099999999999,veryLow,none
2024-11-24,controlledLoad,7.38186,76.038,veryLow,none
2024-11-24,controlledLoad,5.53329,77.324,extremelyLow,none
2024-11-24,controlledLoad,5.35426,78.702,extremelyLow,none
2024-11-24,controlledLoad,5.29528,77.564,extremelyLow,none
2024-11-24,controlledLoad,5.69895,77.484,extremelyLow,none
2024-11-24,controlledLoad,7.13536,77.892,extremelyLow,none
2024-11-24,controlledLoad,7.24503,78.051,extremelyLow,none
2024-11-24,controlledLoad,9.75408,78.01,veryLow,none
2024-11-24,controlledLoad,15.09955,76.94,veryLow,none
2024-11-24,controlledLoad,19.04592,71.978,veryLow,none
2024-11-24,controlledLoad,18.2924,68.647,veryLow,none
2024-11-24,controlledLoad,19.30046,64.285,veryLow,none
2024-11-24,controlledLoad,17.41832,62.126999999999995,veryLow,none
2024-11-24,controlledLoad,13.7796,58.786,veryLow,none
2024-11-24,controlledLoad,17.59235,52.894,veryLow,none
2024-11-24,controlledLoad,23.46991,47.727000000000004,low,none
2024-11-24,controlledLoad,31.04166,36.486000000000004,neutral,none
2024-11-24,controlledLoad,22.99049,29.759999999999998,low,none
2024-11-24,controlledLoad,33.00209,23.630000000000003,neutral,none
2024-11-24,controlledLoad,41.92615,14.302999999999999,high,none
2024-11-24,controlledLoad,36.125,8.019,neutral,none
2024-11-24,controlledLoad,27.23992,7.301,low,none
2024-11-24,controlledLoad,30.61849,8.713,neutral,none
2024-11-24,controlledLoad,30.02703,9.954,low,none
2024-11-24,controlledLoad,32.02059,10.856,neutral,none
2024-11-24,controlledLoad,29.83117,12.478,low,none
2024-11-24,controlledLoad,26.21559,13.885,low,none
2024-11-24,controlledLoad,25.06444,13.395000000000001,low,none
2024-11-24,controlledLoad,24.44363,13.544,low,none
2024-11-24,controlledLoad,24.58012,13.317,low,none
2024-11-24,controlledLoad,25.55816,11.665000000000001,low,none
2024-11-24,controlledLoad,24.69072,10.964,low,none
2024-11-25,controlledLoad,24.12358,11.926,low,none
2024-11-25,controlledLoad,23.07499,10.883,low,none
2024-11-25,controlledLoad,22.52445,9.799,low,none
2024-11-25,controlledLoad,23.18665,9.414,low,none
2024-11-25,controlledLoad,22.52314,9.476999999999999,low,none
2024-11-25,controlledLoad,23.28814,8.182,low,none
2024-11-25,controlledLoad,24.66502,6.54,low,none
2024-11-25,controlledLoad,25.79764,5.928,low,none
2024-11-25,controlledLoad,28.51371,4.746,low,none
2024-11-25,controlledLoad,24.8424,4.159,low,none
2024-11-25,controlledLoad,26.17579,8.169,low,none
2024-11-25,controlledLoad,19.96781,19.991999999999997,veryLow,none
2024-11-25,controlledLoad,15.39748,33.222,veryLow,none
2024-11-25,controlledLoad,17.69288,39.816,veryLow,none
2024-11-25,controlledLoad,14.64384,51.193999999999996,veryLow,none
2024-11-25,controlledLoad,20.27398,57.754000000000005,veryLow,none
2024-11-25,controlledLoad,12.10498,62.492999999999995,veryLow,none
2024-11-25,controlledLoad,12.98667,66.174,veryLow,none
2024-11-25,controlledLoad,12.32839,69.328,veryLow,none
2024-11-25,controlledLoad,7.05529,72.365,extremelyLow,none
2024-11-25,controlledLoad,9.80186,73.623,veryLow,none
2024-11-25,controlledLoad,14.00782,72.817,veryLow,none
2024-11-25,controlledLoad,13.1006,72.717,veryLow,none
2024-11-25,controlledLoad,10.14834,71.375,veryLow,none
2024-11-25,controlledLoad,11.87765,70.814,veryLow,none
2024-11-25,controlledLoad,15.91217,69.735,veryLow,none
2024-11-25,controlledLoad,16.83147,66.012,veryLow,none
2024-11-25,controlledLoad,17.26803,61.407999999999994,veryLow,none
2024-11-25,controlledLoad,20.02711,58.074000000000005,veryLow,none
2024-11-25,controlledLoad,26.13168,51.897000000000006,low,none
2024-11-25,controlledLoad,29.94909,46.489999999999995,low,none
2024-11-25,controlledLoad,25.45511,42.120999999999995,low,none
2024-11-25,controlledLoad,12.48474,38.301,veryLow,none
2024-11-25,controlledLoad,25.05826,29.282999999999998,low,none
2024-11-25,controlledLoad,35.39871,19.494,neutral,none
2024-11-25,controlledLoad,79.2987,12.783,high,none
2024-11-25,controlledLoad,65.7448,5.898,high,none
2024-11-25,controlledLoad,50.35675,3.253,high,none
2024-11-25,controlledLoad,34.34038,3.045,neutral,none
2024-11-25,controlledLoad,32.21334,3.977,neutral,none
2024-11-25,controlledLoad,34.60217,6.319,neutral,none
2024-11-25,controlledLoad,29.6402,8.369,low,none
2024-11-25,controlledLoad,31.23634,9.158,neutral,none
2024-11-25,controlledLoad,34.90245,9.249,neutral,none
2024-11-25,controlledLoad,33.82177,9.311,neutral,none
2024-11-25,controlledLoad,30.21588,9.077,low,none
2024-11-25,controlledLoad,32.34275,7.93,neutral,none
2024-11-25,controlledLoad,33.94092,6.872,neutral,none
2024-11-26,controlledLoad,30.54462,6.6000000000000005,neutral,none
2024-11-26,controlledLoad,27.38779,7.2620000000000005,low,none
2024-11-26,controlledLoad,25.0818,7.784000000000001,low,none
2024-11-26,controlledLoad,25.12634,7.217,low,none
2024-11-26,controlledLoad,25.20437,6.944999999999999,low,none
2024-11-26,controlledLoad,24.10951,8.674,low,none
2024-11-26,controlledLoad,22.91271,10.72,low,none
2024-11-26,controlledLoad,24.0475,11.576,low,none
2024-11-26,controlledLoad,24.00777,12.763,low,none
2024-11-26,controlledLoad,25.30011,13.406,low,none
2024-11-26,controlledLoad,26.8825,17.026,low,none
2024-11-26,controlledLoad,21.12593,27.155,low,none
2024-11-26,controlledLoad,15.96505,39.68,veryLow,none
2024-11-26,controlledLoad,13.67056,48.663000000000004,veryLow,none
2024-11-26,controlledLoad,16.31006,54.797,veryLow,none
2024-11-26,controlledLoad,13.0678,60.451,veryLow,none
2024-11-26,controlledLoad,11.34012,65.428,veryLow,none
2024-11-26,controlledLoad,7.14831,71.023,extremelyLow,none
2024-11-26,controlledLoad,8.62508,72.48400000000001,veryLow,none
2024-11-26,controlledLoad,8.43324,73.64699999999999,veryLow,none
2024-11-26,controlledLoad,14.80301,73.291,veryLow,none
2024-11-26,controlledLoad,16.03048,73.351,veryLow,none
2024-11-26,controlledLoad,18.97462,71.839,veryLow,none
2024-11-26,controlledLoad,21.53234,69.011,low,none
2024-11-26,controlledLoad,18.51716,67.426,veryLow,none
2024-11-26,controlledLoad,19.83803,64.03999999999999,veryLow,none
2024-11-26,controlledLoad,23.16457,59.146,low,none
2024-11-26,controlledLoad,34.1692,53.361999999999995,neutral,none
2024-11-26,controlledLoad,34.10385,49.218,neutral,none
2024-11-26,controlledLoad,36.04503,45.048,neutral,none
2024-11-26,controlledLoad,30.98655,40.589,neutral,none
2024-11-26,controlledLoad,52.9514,36.59,high,none
2024-11-26,controlledLoad,29.07093,31.623,low,none
2024-11-26,controlledLoad,36.03581,24.63,neutral,none
2024-11-26,controlledLoad,60.91196,17.815,high,none
2024-11-26,controlledLoad,750.93241,8.998000000000001,spike,spike
2024-11-26,controlledLoad,64.40346,5.082,high,none
2024-11-26,controlledLoad,44.42944,2.9010000000000002,high,none
2024-11-26,controlledLoad,39.03293,2.6599999999999997,neutral,none
2024-11-26,controlledLoad,32.95187,3.328,neutral,none
2024-11-26,controlledLoad,40.40714,3.7609999999999997,neutral,none
2024-11-26,controlledLoad,35.31214,5.483,neutral,none
2024-11-26,controlledLoad,41.03582,5.5,high,none
2024-11-26,controlledLoad,41.90065,4.575,high,none
2024-11-26,controlledLoad,40.61258,3.644,high,none
2024-11-26,controlledLoad,33.49181,4.211,neutral,none
2024-11-26,controlledLoad,27.18686,5.622,low,none
2024-11-26,controlledLoad,22.75025,7.595000000000001,low,none
2024-11-27,controlledLoad,24.24644,8.904,low,none
2024-11-27,controlledLoad,22.68017,9.895,low,none
2024-11-27,controlledLoad,18.42128,11.953,veryLow,none
2024-11-27,controlledLoad,18.04715,13.284,veryLow,none
2024-11-27,controlledLoad,22.65565,14.508,low,none
2024-11-27,controlledLoad,24.46698,16.009999999999998,low,none
2024-11-27,controlledLoad,25.27195,16.226,low,none
2024-11-27,controlledLoad,24.51237,16.575,low,none
2024-11-27,controlledLoad,19.46066,17.712,veryLow,none
2024-11-27,controlledLoad,18.26201,20.392,veryLow,none
2024-11-27,controlledLoad,19.25542,25.088,veryLow,none
2024-11-27,controlledLoad,17.57206,33.253,veryLow,none
2024-11-27,controlledLoad,15.77422,44.230000000000004,veryLow,none
2024-11-27,controlledLoad,17.31721,45.663,veryLow,none
2024-11-27,controlledLoad,28.6797,44.332,low,none
2024-11-27,controlledLoad,20.9123,49.730000000000004,low,none
2024-11-27,controlledLoad,16.52134,54.986999999999995,veryLow,none
2024-11-27,controlledLoad,19.32794,56.369,veryLow,none
2024-11-27,controlledLoad,15.40281,63.483999999999995,veryLow,none
2024-11-27,controlledLoad,13.40598,64.67500000000001,veryLow,none
2024-11-27,controlledLoad,13.56956,64.25699999999999,veryLow,none
2024-11-27,controlledLoad,18.80216,61.729,veryLow,none
2024-11-27,controlledLoad,17.26279,57.544,veryLow,none
2024-11-27,controlledLoad,16.33489,56.641,veryLow,none
2024-11-27,controlledLoad,16.8889,54.832,veryLow,none
2024-11-27,controlledLoad,39.3852,50.2,neutral,none
2024-11-27,controlledLoad,73.48643,46.139,high,none
2024-11-27,controlledLoad,24.50041,43.727,low,none
2024-11-27,controlledLoad,451.40791,39.542,spike,spike
2024-11-27,controlledLoad,1996.75338,35.262,spike,spike
2024-11-27,controlledLoad,2025.57307,28.83,spike,spike
2024-11-27,controlledLoad,404.12942,26.186999999999998,spike,spike
2024-11-27,controlledLoad,20.62904,30.909,low,none
2024-11-27,controlledLoad,28.48571,29.993,low,none
2024-11-27,controlledLoad,26.41113,25.432,low,none
2024-11-27,controlledLoad,79.24982,19.750999999999998,high,none
2024-11-27,controlledLoad,44.20194,13.873,high,none
2024-11-27,controlledLoad,40.54818,9.216000000000001,high,none
2024-11-27,controlledLoad,41.96164,7.045999999999999,high,none
2024-11-27,controlledLoad,41.96164,6.053,high,none
2024-11-27,controlledLoad,41.96125,6.1850000000000005,high,none
2024-11-27,controlledLoad,33.88256,6.993,neutral,none
2024-11-27,controlledLoad,32.24045,8.241,neutral,none
2024-11-27,controlledLoad,32.5399,9.732000000000001,neutral,none
2024-11-27,controlledLoad,29.5841,10.603,low,none
2024-11-27,controlledLoad,29.34717,12.106,low,none
2024-11-27,controlledLoad,27.13206,13.291,low,none
2024-11-27,controlledLoad,24.93524,14.385,low,none
2024-11-28,controlledLoad,22.89829,15.423,low,none
2024-11-28,controlledLoad,21.6237,16.483999999999998,low,none
2024-11-28,controlledLoad,22.07667,17.857,low,none
2024-11-28,controlledLoad,23.91468,17.269000000000002,low,none
2024-11-28,controlledLoad,23.07889,15.765,low,none
2024-11-28,controlledLoad,24.3148,13.703000000000001,low,none
2024-11-28,controlledLoad,26.22011,12.46,low,none
2024-11-28,controlledLoad,26.90413,11.199,low,none
2024-11-28,controlledLoad,26.38326,10.317,low,none
2024-11-28,controlledLoad,25.42386,10.234,low,none
2024-11-28,controlledLoad,27.75872,11.129,low,none
2024-11-28,controlledLoad,25.89169,15.921,low,none
2024-11-28,controlledLoad,21.81048,25.295,low,none
2024-11-28,controlledLoad,19.97373,32.865,veryLow,none
2024-11-28,controlledLoad,25.20527,38.394,low,none
2024-11-28,controlledLoad,18.94285,44.275,veryLow,none
2024-11-28,controlledLoad,25.80486,44.411,low,none
2024-11-28,controlledLoad,20.48324,46.524,veryLow,none
2024-11-28,controlledLoad,38.62481,43.53,neutral,none
2024-11-28,controlledLoad,41.95587,42.306,high,none
2024-11-28,controlledLoad,26.56867,41.04,low,none
2024-11-28,controlledLoad,19.90033,42.19,veryLow,none
2024-11-28,controlledLoad,17.40417,46.969,veryLow,none
2024-11-28,controlledLoad,16.33943,50.254,veryLow,none
2024-11-28,controlledLoad,9.55346,51.697,veryLow,none
2024-11-28,controlledLoad,21.19947,48.17,low,none
2024-11-28,controlledLoad,25.31758,41.593,low,none
2024-11-28,controlledLoad,36.51217,41.868,neutral,none
2024-11-28,controlledLoad,37.63502,33.546,neutral,none
2024-11-28,controlledLoad,21.61462,32.284,low,none
2024-11-28,controlledLoad,16.44631,34.992000000000004,veryLow,none
2024-11-28,controlledLoad,30.60717,32.834,neutral,none
2024-11-28,controlledLoad,33.74628,31.168000000000003,neutral,none
2024-11-28,controlledLoad,44.83568,26.537,high,none
2024-11-28,controlledLoad,25.22917,22.509999999999998,low,none
2024-11-28,controlledLoad,45.05822,18.256,high,none
2024-11-28,controlledLoad,38.1215,11.813,neutral,none
2024-11-28,controlledLoad,40.91228,9.966,high,none
2024-11-28,controlledLoad,29.87819,8.997,low,none
2024-11-28,controlledLoad,28.46368,8.735,low,none
2024-11-28,controlledLoad,29.6968,9.765,low,none
2024-11-28,controlledLoad,25.32674,9.987,low,none
2024-11-28,controlledLoad,27.84053,10.499,low,none
2024-11-28,controlledLoad,25.44756,11.33,low,none
2024-11-28,controlledLoad,23.78607,11.748,low,none
2024-11-28,controlledLoad,23.49373,11.496,low,none
2024-11-28,controlledLoad,26.69133,11.03,low,none
2024-11-28,controlledLoad,28.31623,10.649000000000001,low,none
2024-11-29,controlledLoad,24.13712,10.337,low,none
2024-11-29,controlledLoad,21.19229,10.489999999999998,low,none
2024-11-29,controlledLoad,21.74398,11.19,low,none
2024-11-29,controlledLoad,22.274,11.48,low,none
2024-11-29,controlledLoad,21.537,12.673000000000002,low,none
2024-11-29,controlledLoad,21.09304,14.243,low,none
2024-11-29,controlledLoad,21.02234,14.743,low,none
2024-11-29,controlledLoad,20.88633,15.207,low,none
2024-11-29,controlledLoad,23.51394,14.957999999999998,low,none
2024-11-29,controlledLoad,24.00724,14.133999999999999,low,none
2024-11-29,controlledLoad,26.01445,14.059,low,none
2024-11-29,controlledLoad,26.77336,16.522000000000002,low,none
